1,0
1,1
2,1
2,2
3,2
3,3
4,3
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,19
3,20
3,21
4,21
5,21
6,21
7,21
8,21
9,21
9,20
9,19
9,18
9,17
9,16
9,15
9,14
9,13
9,12
9,11
9,10
9,9
10,9
10,10
11,10
11,11
12,11
12,12
13,12
13,13
14,13
14,14
15,14
15,15
16,15
14,15
13,15
12,15
11,15
11,16
11,17
11,18
11,19
11,20
11,21
11,22
11,23
11,24
11,25
11,26
11,27
11,28
11,29
11,30
11,31
11,32
11,33
11,34
11,35
11,36
11,37
11,38
11,39
11,40
11,41
11,42
11,43
11,44
11,45
11,46
11,47
11,48
11,49
11,50
11,51
11,52
11,53
12,53
13,53
14,53
15,53
16,53
17,53
18,53
19,53
20,53
21,53
22,53
23,53
24,53
25,53
26,53
27,53
28,53
29,53
30,53
31,53
32,53
33,53
34,53
35,53
36,53
37,53
38,53
39,53
40,53
41,53
42,53
43,53
44,53
45,53
46,53
47,53
48,53
49,53
50,53
51,53
52,53
53,53
53,52
53,51
53,50
53,49
53,48
53,47
53,46
53,45
53,44
53,43
53,42
53,41
53,40
53,39
53,38
53,37
53,36
53,35
53,34
53,33
53,32
53,31
53,30
53,29
53,28
53,27
53,26
53,25
53,24
53,23
53,22
53,21
53,20
53,19
52,19
51,19
50,19
49,19
48,19
47,19
46,19
45,19
44,19
43,19
42,19
41,19
40,19
39,19
38,19
37,19
36,19
35,19
34,19
33,19
32,19
31,19
30,19
29,19
28,19
27,19
26,19
25,19
24,19
23,19
23,20
23,21
23,22
23,23
23,25
24,25
25,25
26,25
26,26
27,26
27,27
28,27
28,28
29,28
29,29
30,29
30,30
31,30
31,31
32,31
32,32
33,32
33,33
34,33
34,34
35,34
35,35
36,35
36,36
37,36
37,37
38,37
38,38
39,38
39,39
40,39
40,40
